oferta,recamaras,bathrooms,mts,lat,lon,fecha_consulta,fuente,precio,precio_m2,cvegeo,cve_ent,cve_mun,nom_mun,tipo,tipo_vivi
departamento equipado en la roma muy cerca del tec,3.0,2.0,160.0,25.6532625,-100.2988762,2025-05-05 13:00:42.337377,easyaviso,31000.0,193.75,19039,19,039,Monterrey,renta,vertical
departamento amueblado y equipado muy cerca del tec ideal para ejecutivos,3.0,2.0,160.0,25.6512625,-100.3008762,2025-05-05 13:00:42.337377,easyaviso,35000.0,218.75,19039,19,039,Monterrey,renta,vertical
casa en renta en cumbres elite  semi amueblada,3.0,2.0,200.0,25.742586,-100.4037637,2025-05-05 13:00:42.337377,easyaviso,30000.0,150.0,19039,19,039,Monterrey,renta,horizontal
departamento en renta en torre catehua,2.0,2.0,66.0,25.710102,-100.3124261,2025-05-05 13:00:42.337377,easyaviso,22000.0,333.3333333333333,19039,19,039,Monterrey,renta,vertical
departamento en renta compartido para joven en joyas de cumbres,,,105.0,25.7017397,-100.3526037,2025-05-05 13:00:42.337377,easyaviso,12000.0,114.28571428571428,19039,19,039,Monterrey,renta,vertical
departamento en renta nuevo sur zona tec contry monterrey,2.0,2.0,84.0,25.6537521,-100.2753432,2025-05-05 13:00:42.337377,easyaviso,30000.0,357.1428571428572,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en torre boreal en monterrey,3.0,2.0,110.0,25.62723,-100.2995237,2025-05-05 13:00:42.337377,easyaviso,55000.0,500.0,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta en torre catehua en colonia regina en monterrey,2.0,2.0,72.0,25.7078736,-100.3154111,2025-05-05 13:00:42.337377,easyaviso,22000.0,305.55555555555554,19039,19,039,Monterrey,renta,vertical
casa en renta carretera,3.0,2.0,,25.5864819,-100.2501146,2025-05-05 13:00:42.337377,easyaviso,27000.0,,19039,19,039,Monterrey,renta,horizontal
departamento en renta en zona tec micropolis en monterrey n.l,,,90.0,25.6339214,-100.2823168,2025-05-05 13:00:42.337377,easyaviso,26000.0,288.8888888888889,19039,19,039,Monterrey,renta,vertical
departamento en renta en zona valle verde hospitalaria en monterrey nl.,,,100.0,25.7217705,-100.3680365,2025-05-05 13:00:42.337377,easyaviso,12000.0,120.0,19039,19,039,Monterrey,renta,vertical
departamento amueblado en renta cumbres 3er sector,2.0,,90.0,25.7189759416,-100.3745913636,2025-05-05 13:00:42.337377,easyaviso,16500.0,183.33333333333331,19039,19,039,Monterrey,renta,vertical
casa en renta en cumbres callejuelas,3.0,2.0,200.0,25.7419885,-100.4027104,2025-05-05 13:00:42.337377,easyaviso,17900.0,89.5,19039,19,039,Monterrey,renta,horizontal
departamento en renta en nuevo sur monterrey,2.0,2.0,110.0,25.6535193616,-100.2757143947,2025-05-05 13:00:42.337377,easyaviso,35000.0,318.1818181818182,19039,19,039,Monterrey,renta,vertical
casa amueblada renta cerradas de cumbres,2.0,2.0,,25.7445916,-100.4128545,2025-05-05 13:00:42.337377,easyaviso,23000.0,,19039,19,039,Monterrey,renta,horizontal
departamento en renta a solo 5 min. del tec de monterrey,,,50.0,25.6521139,-100.2999229,2025-05-05 13:00:42.337377,easyaviso,17500.0,350.0,19039,19,039,Monterrey,renta,vertical
departamento en renta en cantera monterrey nl,2.0,2.0,78.0,25.6977209,-100.3821946,2025-05-05 13:00:42.337377,easyaviso,35000.0,448.71794871794873,19039,19,039,Monterrey,renta,vertical
loft amueblado en renta obispado,,,,25.6745177,-100.3473334,2025-05-05 13:00:42.337377,easyaviso,21500.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta en kyo radiant  centro monterrey 2 recamaras amueblado,2.0,2.0,76.0,25.6848689,-100.3269812,2025-05-05 13:00:42.337377,easyaviso,25000.0,328.94736842105266,19039,19,039,Monterrey,renta,vertical
departamento en renta sur de mty contry,,,55.0,25.6364758383,-100.2819974213,2025-05-05 13:00:42.337377,easyaviso,22500.0,409.09090909090907,19039,19,039,Monterrey,renta,vertical
departamento en renta joyas de cumbres,2.0,2.0,90.0,25.7273704,-100.3777148,2025-05-05 13:00:42.337377,easyaviso,16500.0,183.33333333333331,19039,19,039,Monterrey,renta,vertical
departamento en renta balzac santa maria,2.0,2.0,85.0,25.6734018535,-100.3928089142,2025-05-05 13:00:42.337377,easyaviso,32000.0,376.4705882352941,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro de monterrey,2.0,2.0,75.0,25.6810368,-100.3103067,2025-05-05 13:00:42.337377,easyaviso,28000.0,373.3333333333333,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro de monterrey,2.0,2.0,70.0,25.6741097,-100.3157026,2025-05-05 13:00:42.337377,easyaviso,24300.0,347.1428571428572,19039,19,039,Monterrey,renta,vertical
renta departamento en brisas,3.0,2.0,,25.6194745,-100.2818012,2025-05-05 13:00:42.337377,easyaviso,20000.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta en monterrey,,,,25.6856056,-100.2822075,2025-05-05 13:00:42.337377,easyaviso,10500.0,,19039,19,039,Monterrey,renta,vertical
departamento tipo loft en renta en monterrey,,,,25.6856056,-100.2822075,2025-05-05 13:00:42.337377,easyaviso,10000.0,,19039,19,039,Monterrey,renta,vertical
departamento tipo loft en renta en monterrey,,,,25.6856056,-100.2822075,2025-05-05 13:00:42.337377,easyaviso,9500.0,,19039,19,039,Monterrey,renta,vertical
casa en renta cumbres santa clara 3er sector hz,3.0,2.0,210.0,25.7412208,-100.3970044,2025-05-05 13:00:42.337377,easyaviso,20500.0,97.61904761904762,19039,19,039,Monterrey,renta,horizontal
departamento en renta en loma larga mty nl.,3.0,2.0,90.0,25.6642967,-100.3368083,2025-05-05 13:00:42.337377,easyaviso,16000.0,177.77777777777777,19039,19,039,Monterrey,renta,vertical
estrena depto de lujo 2 rec. torre historica  no negociable,2.0,2.0,75.0,25.676029,-100.3248262,2025-05-05 13:00:42.337377,easyaviso,29000.0,386.6666666666667,19039,19,039,Monterrey,renta,otro
casa aves,3.0,3.0,555.0,25.5791307,-100.2606396,2025-05-05 13:00:42.337377,easyaviso,90000.0,162.16216216216216,19039,19,039,Monterrey,renta,horizontal
departamento en renta zona tec monterrey nl,2.0,,100.0,25.6339214,-100.2823168,2025-05-05 13:00:42.337377,easyaviso,30000.0,300.0,19039,19,039,Monterrey,renta,vertical
departamento en renta en cantera,3.0,2.0,142.0,25.6965068,-100.3808685,2025-05-05 13:00:42.337377,easyaviso,48000.0,338.0281690140845,19039,19,039,Monterrey,renta,vertical
nuevo sur,3.0,2.0,142.0,25.65506,-100.274895,2025-05-05 13:00:42.337377,easyaviso,47000.0,330.98591549295776,19039,19,039,Monterrey,renta,otro
torre republica centro,2.0,2.0,70.0,25.686016,-100.330582,2025-05-05 13:00:42.337377,easyaviso,26500.0,378.57142857142856,19039,19,039,Monterrey,renta,otro
boreal torre 2,3.0,2.0,110.0,25.630131,-100.302826,2025-05-05 13:00:42.337377,easyaviso,55000.0,500.0,19039,19,039,Monterrey,renta,otro
renta departamento en brisas,3.0,2.0,120.0,25.6194745,-100.2818012,2025-05-05 13:00:42.337377,easyaviso,21000.0,175.0,19039,19,039,Monterrey,renta,vertical
torre boreal,2.0,2.0,90.0,25.630131,-100.302826,2025-05-05 13:00:42.337377,easyaviso,34000.0,377.77777777777777,19039,19,039,Monterrey,renta,otro
departamento en renta torre top 36mil,2.0,2.0,114.0,25.6745177,-100.3473334,2025-05-05 13:00:42.337377,easyaviso,36000.0,315.7894736842105,19039,19,039,Monterrey,renta,vertical
san jeronimo,2.0,2.0,80.0,25.675768,-100.354561,2025-05-05 13:00:42.337377,easyaviso,26000.0,325.0,19039,19,039,Monterrey,renta,otro
departamento en renta en san jeronimo,2.0,2.0,80.0,25.6890121,-100.3713318,2025-05-05 13:00:42.337377,easyaviso,27000.0,337.5,19039,19,039,Monterrey,renta,vertical
casa en renta en espacio cumbres,3.0,2.0,184.0,25.7251689,-100.375625,2025-05-05 13:00:42.337377,easyaviso,22000.0,119.56521739130434,19039,19,039,Monterrey,renta,horizontal
maria luisa,,,,25.674425,-100.335632,2025-05-05 13:00:42.337377,easyaviso,9500.0,,19039,19,039,Monterrey,renta,otro
departamento en renta en el centro de mty,2.0,2.0,67.0,25.6723382,-100.3101546,2025-05-05 13:00:42.337377,easyaviso,30000.0,447.76119402985074,19039,19,039,Monterrey,renta,vertical
departamento equipado y amueblado en nuevo sur torre gaeta monterrey nuevo leon,2.0,2.0,80.0,25.6542752,-100.2755933,2025-05-05 13:00:42.337377,easyaviso,36000.0,450.0,19039,19,039,Monterrey,renta,vertical
departamento en renta en torre luz,2.0,2.0,72.0,25.704498,-100.3463208,2025-05-05 13:00:42.337377,easyaviso,20000.0,277.77777777777777,19039,19,039,Monterrey,renta,vertical
semillero purisima,2.0,2.0,56.0,25.678089,-100.313232,2025-05-05 13:00:42.337377,easyaviso,24500.0,437.5,19039,19,039,Monterrey,renta,otro
renta departamento contry monterrey nl. zona sur,3.0,2.0,120.0,25.6429468915,-100.2778809937,2025-05-05 13:00:42.337377,easyaviso,45000.0,375.0,19039,19,039,Monterrey,renta,vertical
casa en renta en colonia roma,6.0,5.0,0.0,25.6542625,-100.2978762,2025-05-05 13:00:42.337377,easyaviso,110000.0,inf,19039,19,039,Monterrey,renta,horizontal
departamento renta torre in santa jeronimo a un aldo puente atirantado monterrey,3.0,2.0,,25.6704705,-100.3794222,2025-05-05 13:00:42.337377,easyaviso,40000.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta en zona centro semillero madero monterrey nl.,2.0,2.0,60.0,25.6854035,-100.3343717,2025-05-05 13:00:42.337377,easyaviso,22500.0,375.0,19039,19,039,Monterrey,renta,vertical
torre historicah,2.0,2.0,78.0,25.676029,-100.324829,2025-05-05 13:00:42.337377,easyaviso,29000.0,371.79487179487177,19039,19,039,Monterrey,renta,otro
departamento equipado en renta en cantera colinas de san jeronimo,2.0,2.0,90.0,25.6781861,-100.369022,2025-05-05 13:00:42.337377,easyaviso,34000.0,377.77777777777777,19039,19,039,Monterrey,renta,vertical
departamento en renta en san jeronimo de 2 recamaras equipado y con amenidades,2.0,2.0,95.0,25.674242,-100.3741993,2025-05-05 13:00:42.337377,easyaviso,29000.0,305.2631578947368,19039,19,039,Monterrey,renta,vertical
departamento en renta en regina,2.0,2.0,66.0,25.7072671,-100.3145159,2025-05-05 13:00:42.337377,easyaviso,20000.0,303.030303030303,19039,19,039,Monterrey,renta,vertical
renta de casa amueblada en del paseo residencial,4.0,5.0,500.0,25.62723,-100.2995237,2025-05-05 13:00:42.337377,easyaviso,80000.0,160.0,19039,19,039,Monterrey,renta,horizontal
departamento en renta en zona tec nuevo sur monterrey n. l.,2.0,2.0,120.0,25.6537521,-100.2753432,2025-05-05 13:00:42.337377,easyaviso,33500.0,279.1666666666667,19039,19,039,Monterrey,renta,vertical
renta departamento carretera nacional monterrey,2.0,2.0,84.0,25.5804246,-100.2548773,2025-05-05 13:00:42.337377,easyaviso,35000.0,416.6666666666667,19039,19,039,Monterrey,renta,vertical
casa en renta dominio cumbres,3.0,2.0,175.0,25.7428727,-100.413604,2025-05-05 13:00:42.337377,easyaviso,24000.0,137.14285714285714,19039,19,039,Monterrey,renta,horizontal
departamento en renta en av. fundadores en monterrey,2.0,2.0,160.0,25.6345155,-100.3127512,2025-05-05 13:00:42.337377,easyaviso,40000.0,250.0,19039,19,039,Monterrey,renta,vertical
casa en renta en colinas de san jeronimo,4.0,5.0,900.0,25.690422,-100.3615801,2025-05-05 13:00:42.337377,easyaviso,50000.0,55.55555555555556,19039,19,039,Monterrey,renta,horizontal
bajo de preciodepartamento renta en centro de monterrey torre kyo midtown,2.0,2.0,,25.6683376,-100.3235819,2025-05-05 13:00:42.337377,easyaviso,23000.0,,19039,19,039,Monterrey,renta,vertical
preciosa casa en renta. country la silla. monterrey.,3.0,3.0,350.0,25.6434311,-100.2662635,2025-05-05 13:00:42.337377,easyaviso,33500.0,95.71428571428572,19026,19,026,Guadalupe,renta,horizontal
san jeronimo. departamento en renta.,2.0,2.0,,25.6756935,-100.3539372,2025-05-05 13:00:42.337377,easyaviso,26000.0,,19039,19,039,Monterrey,renta,vertical
colinas de san jeronimo,,,,25.6880214924,-100.3662872314,2025-05-05 13:00:42.337377,easyaviso,11000.0,,19039,19,039,Monterrey,renta,otro
departamento tipo loft en renta  kyo costella,,,42.0,25.6723382,-100.3101546,2025-05-05 13:00:42.337377,easyaviso,20000.0,476.1904761904762,19039,19,039,Monterrey,renta,vertical
obispado,,,86.0,25.674532,-100.347404,2025-05-05 13:00:42.337377,easyaviso,29000.0,337.2093023255814,19039,19,039,Monterrey,renta,otro
departamento equipado gaia torre 2,2.0,2.0,93.0,25.588830001,-100.2429914461,2025-05-05 13:00:42.337377,easyaviso,28000.0,301.0752688172043,19039,19,039,Monterrey,renta,vertical
departamento en renta torre las fridas  zona san jeronimo,2.0,2.0,145.0,25.6713885,-100.3770471,2025-05-05 13:00:42.337377,easyaviso,40000.0,275.86206896551727,19039,19,039,Monterrey,renta,vertical
casa en renta en fraccionamiento antigua valle oriente,3.0,4.0,,25.6341399,-100.3085322,2025-05-05 13:00:42.337377,easyaviso,53000.0,,19039,19,039,Monterrey,renta,horizontal
casa en renta en brisas de valle alto,3.0,3.0,164.0,25.5835701,-100.2525312,2025-05-05 13:00:42.337377,easyaviso,30000.0,182.9268292682927,19039,19,039,Monterrey,renta,horizontal
departamento en renta en del paseo residencial,3.0,2.0,110.0,25.62723,-100.2995237,2025-05-05 13:00:42.337377,easyaviso,46800.0,425.45454545454544,19039,19,039,Monterrey,renta,vertical
renta de departamento en nuevo sur,3.0,2.0,107.8,25.6483236,-100.2749403,2025-05-05 13:00:42.337377,easyaviso,47000.0,435.9925788497217,19039,19,039,Monterrey,renta,vertical
departamento  de 3 recamaras terraza   cuarto de servicio y vistas,3.0,3.0,142.0,25.6200095,-100.3043044,2025-05-05 13:00:42.337377,easyaviso,52000.0,366.1971830985916,19039,19,039,Monterrey,renta,vertical
departamento en renta torre boreal,2.0,2.0,90.0,25.6395428,-100.2837313,2025-05-05 13:00:42.337377,easyaviso,35000.0,388.8888888888889,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro en monterrey,3.0,3.0,92.0,25.6670856503,-100.3090978647,2025-05-05 13:00:42.337377,easyaviso,36492.96,396.6626086956522,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro en monterrey,2.0,2.0,70.0,25.6517621,-100.3073446,2025-05-05 13:00:42.337377,easyaviso,22000.0,314.2857142857143,19039,19,039,Monterrey,renta,vertical
departamento cerca del tec de monterrey,,,25.0,25.6530833,-100.3041884,2025-05-05 13:00:42.337377,easyaviso,5000.0,200.0,19039,19,039,Monterrey,renta,vertical
casa amueblada en renta en cumbres elite,3.0,,250.0,25.7419874,-100.4055179,2025-05-05 13:00:42.337377,easyaviso,35000.0,140.0,19039,19,039,Monterrey,renta,horizontal
departamento en renta en la republica,3.0,2.0,130.0,25.6285044,-100.2972043,2025-05-05 13:00:42.337377,easyaviso,35000.0,269.2307692307692,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro en monterrey,2.0,2.0,65.0,25.6640856503,-100.3120978647,2025-05-05 13:00:42.337377,easyaviso,28223.29,434.2044615384616,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro en monterrey,,,47.0,25.6630856503,-100.3130978647,2025-05-05 13:00:42.337377,easyaviso,18939.83,402.9751063829788,19039,19,039,Monterrey,renta,vertical
departamento en renta en el centro en monterrey,,,37.0,25.6670856503,-100.3090978647,2025-05-05 13:00:42.337377,easyaviso,16387.71,442.9110810810811,19039,19,039,Monterrey,renta,vertical
arena calzada,2.0,2.0,70.0,25.683861,-100.314148,2025-05-05 13:00:42.337377,easyaviso,24300.0,347.1428571428572,19039,19,039,Monterrey,renta,otro
departamento en renta torre top  col obispado,2.0,2.0,95.0,25.6717998,-100.3454842,2025-05-05 13:00:42.337377,easyaviso,34000.0,357.89473684210526,19039,19,039,Monterrey,renta,vertical
hermosa casa en renta col. cumbres las palmas,3.0,3.0,228.0,25.7368471,-100.3959758,2025-05-05 13:00:42.337377,easyaviso,26000.0,114.03508771929825,19039,19,039,Monterrey,renta,horizontal
departamento amueblado en renta valle ote  torre boreal,3.0,2.0,110.0,25.6299964932,-100.3025937202,2025-05-05 13:00:42.337377,easyaviso,55000.0,500.0,19039,19,039,Monterrey,renta,vertical
citica,2.0,2.0,90.0,25.66951,-100.334152,2025-05-05 13:00:42.337377,easyaviso,27000.0,300.0,19039,19,039,Monterrey,renta,otro
departamento en renta,2.0,,50.0,25.6742345,-100.3756234,2025-05-05 13:00:42.337377,easyaviso,30000.0,600.0,19039,19,039,Monterrey,renta,vertical
boreal,,,72.0,25.630131,-100.302826,2025-05-05 13:00:42.337377,easyaviso,31500.0,437.5,19039,19,039,Monterrey,renta,otro
boreal,2.0,2.0,90.0,25.62726,-100.299469,2025-05-05 13:00:42.337377,easyaviso,33800.0,375.55555555555554,19039,19,039,Monterrey,renta,otro
casa en renta en la florida,5.0,,1.0,25.6578692,-100.293045,2025-05-05 13:00:42.337377,easyaviso,25000.0,25000.0,19039,19,039,Monterrey,renta,horizontal
torre historicah,3.0,2.0,96.0,25.678089,-100.313232,2025-05-05 13:00:42.337377,easyaviso,29500.0,307.2916666666667,19039,19,039,Monterrey,renta,otro
loft  amueblado en renta torre apart,,,38.0,25.655048,-100.2903289,2025-05-05 13:00:42.337377,easyaviso,14300.0,376.3157894736842,19039,19,039,Monterrey,renta,vertical
casa en renta cumbres,3.0,2.0,,25.7271689,-100.373625,2025-05-05 13:00:42.337377,easyaviso,16000.0,,19039,19,039,Monterrey,renta,horizontal
departamento en renta zona valle ote,2.0,2.0,88.0,25.62723,-100.2995237,2025-05-05 13:00:42.337377,easyaviso,35000.0,397.7272727272728,19039,19,039,Monterrey,renta,vertical
departamento en renta en san jeronimo,2.0,2.0,78.95,25.5327769,-100.2051004,2025-05-05 13:00:42.337377,easyaviso,40000.0,506.649778340722,19039,19,039,Monterrey,renta,vertical
departamento renta en san jeronimo  torre cantera zafiro,2.0,2.0,96.0,25.6981922992,-100.380792747,2025-05-05 13:00:42.337377,easyaviso,34000.0,354.1666666666667,19039,19,039,Monterrey,renta,vertical
estrene casa renta recien remodelada equipada 1 planta  lomas de chepevera,,4.0,270.0,25.6792587,-100.3397931,2025-05-05 13:00:42.337377,easyaviso,48500.0,179.62962962962962,19039,19,039,Monterrey,renta,horizontal
centro de monterrey,5.0,,150.0,25.678089,-100.313232,2025-05-05 13:00:42.337377,easyaviso,30000.0,200.0,19039,19,039,Monterrey,renta,otro
tec,3.0,2.0,90.0,25.651636,-100.283173,2025-05-05 13:00:42.337377,easyaviso,24600.0,273.3333333333333,19039,19,039,Monterrey,renta,otro
departamento amueblado y equipado 2 rec torre boreal,2.0,2.0,90.0,25.6301307,-100.3028277,2025-05-05 13:00:42.337377,easyaviso,45000.0,500.0,19039,19,039,Monterrey,renta,vertical
departamento en renta en monterrey,2.0,,,25.7048632,-100.3444282,2025-05-05 13:00:42.337377,easyaviso,27000.0,,19039,19,039,Monterrey,renta,vertical
departamento en renta catehua,2.0,2.0,,25.6464923,-100.3094488,2025-05-05 13:00:42.337377,easyaviso,23500.0,,19039,19,039,Monterrey,renta,vertical
casa en renta en colonia roma  mty,3.0,,300.0,25.6542625,-100.2978762,2025-05-05 13:00:42.337377,easyaviso,35000.0,116.66666666666669,19039,19,039,Monterrey,renta,horizontal
torre heroes 47,2.0,2.0,76.0,25.673647,-100.300072,2025-05-05 13:00:42.337377,easyaviso,27000.0,355.2631578947368,19039,19,039,Monterrey,renta,otro
departamento en renta cova 2 santa maria,2.0,2.0,110.0,25.6792645,-100.394182,2025-05-05 13:00:42.337377,easyaviso,25000.0,227.27272727272728,19039,19,039,Monterrey,renta,vertical
departamento en renta cova 2  santa maria,2.0,2.0,110.0,25.6787037,-100.3942571,2025-05-05 13:00:42.337377,easyaviso,28000.0,254.54545454545453,19039,19,039,Monterrey,renta,vertical
departamento en renta sile,3.0,3.0,140.0,25.620192,-100.3046722,2025-05-05 13:00:42.337377,easyaviso,40000.0,285.7142857142857,19039,19,039,Monterrey,renta,vertical
